Model_Current_Climate_raw_values
1961 1011.4 1011.9 1011.8 1010.9 1012.7 1012.4 1012.2 1012.1 1010.7 1009.4 1010.3 1011.6 1011.5
1962 1012.7 1012.3 1010.6 1011.1 1011.9 1012.0 1012.6 1012.0 1010.9 1010.1 1007.7 1008.5 1011.0
1963 1010.9 1012.7 1011.7 1011.2 1012.6 1013.3 1013.0 1011.6 1010.8 1010.1 1009.4 1010.1 1011.5
1964 1012.1 1011.1 1011.7 1012.0 1012.0 1013.5 1012.4 1012.0 1011.7 1009.9 1009.4 1011.3 1011.6
1965 1011.2 1012.2 1011.8 1011.0 1012.7 1012.7 1012.6 1012.8 1010.9 1010.2 1009.9 1011.7 1011.6
1966 1012.3 1011.4 1012.6 1011.7 1012.3 1012.1 1012.8 1012.3 1011.2 1009.1 1009.5 1009.8 1011.4
1967 1011.4 1012.7 1012.4 1010.9 1012.5 1012.8 1013.4 1012.1 1011.3 1009.8 1010.0 1009.8 1011.6
1968 1011.8 1011.4 1011.4 1012.3 1012.5 1012.5 1012.6 1012.0 1011.4 1010.3 1009.9 1010.6 1011.6
1969 1011.5 1010.4 1010.1 1009.9 1011.1 1012.1 1011.8 1011.1 1010.9 1009.3 1009.5 1011.0 1010.7
1970 1011.3 1012.1 1010.9 1011.1 1012.5 1013.2 1011.7 1011.5 1011.0 1010.6 1008.8 1010.9 1011.3
1971 1011.1 1013.5 1012.0 1011.3 1012.7 1013.4 1013.5 1012.4 1010.8 1010.4 1009.9 1010.5 1011.8
1972 1011.8 1013.4 1011.7 1010.9 1011.6 1012.4 1014.2 1012.7 1011.0 1010.5 1009.6 1011.7 1011.8
1973 1011.6 1013.0 1012.2 1011.4 1013.0 1013.0 1012.3 1012.0 1010.8 1009.4 1009.1 1009.9 1011.5
1974 1011.4 1012.5 1012.5 1012.4 1013.5 1013.5 1014.3 1012.1 1012.1 1010.6 1008.4 1010.4 1012.0
1975 1011.9 1012.9 1013.3 1012.5 1013.5 1013.4 1012.7 1010.9 1010.3 1010.1 1009.5 1010.2 1011.8
1976 1012.5 1012.5 1012.1 1012.6 1013.2 1013.9 1014.4 1012.7 1011.4 1010.2 1008.9 1010.8 1012.1
1977 1013.2 1012.3 1012.8 1012.2 1012.8 1013.5 1012.7 1012.3 1011.5 1009.7 1010.3 1012.4 1012.1
1978 1011.7 1010.8 1011.6 1012.0 1011.3 1013.0 1014.0 1012.1 1011.1 1009.5 1010.3 1012.0 1011.6
1979 1013.1 1012.1 1011.1 1011.3 1012.6 1012.8 1012.7 1012.3 1010.2 1010.0 1008.2 1010.2 1011.4
1980 1011.6 1011.0 1013.1 1011.2 1012.2 1012.8 1012.9 1011.9 1010.5 1009.7 1009.6 1011.5 1011.5
1981 1011.7 1012.9 1011.5 1009.8 1012.2 1012.6 1012.4 1012.0 1011.0 1009.6 1008.4 1010.8 1011.2
1982 1012.5 1012.6 1012.2 1012.1 1012.6 1013.1 1013.2 1011.7 1010.5 1009.4 1010.9 1011.7 1011.9
1983 1011.0 1012.2 1011.1 1010.5 1012.5 1012.9 1013.9 1012.3 1011.4 1009.3 1009.8 1011.6 1011.5
1984 1013.1 1014.0 1011.6 1012.0 1012.0 1013.2 1013.2 1012.3 1011.5 1010.1 1010.5 1011.2 1012.1
1985 1013.6 1013.3 1012.3 1013.7 1012.9 1012.7 1012.2 1012.3 1011.3 1011.2 1009.3 1012.2 1012.2
1986 1012.2 1014.0 1013.4 1012.5 1013.0 1014.0 1013.1 1012.4 1010.6 1010.5 1010.3 1011.3 1012.3
1987 1012.2 1012.8 1011.0 1011.9 1011.4 1012.2 1013.0 1011.7 1010.3 1009.3 1010.2 1010.4 1011.4
1988 1012.3 1014.1 1012.7 1012.0 1012.3 1012.5 1012.0 1012.2 1011.2 1010.7 1010.4 1011.7 1012.0
1989 1013.6 1013.2 1012.7 1013.0 1013.5 1013.5 1012.4 1010.9 1010.6 1009.7 1009.2 1011.5 1012.0
Mean
61_90 1012.0 1012.5 1011.9 1011.6 1012.5 1012.9 1012.9 1012.0 1011.0 1010.0 1009.6 1010.9 1011.6
Model_Future_raw_values
2071 1010.5 1010.3 1011.7 1011.1 1010.0 1012.2 1012.9 1010.8 1010.8 1010.0 1009.8 1011.5 1011.0
2072 1011.6 1011.7 1010.8 1010.8 1010.8 1011.6 1012.2 1010.2 1010.7 1010.4 1009.5 1010.4 1010.9
2073 1011.7 1012.1 1010.2 1010.5 1011.9 1012.7 1011.8 1011.9 1010.3 1009.4 1008.8 1010.7 1011.0
2074 1011.1 1011.5 1012.3 1011.0 1011.3 1012.8 1013.2 1011.1 1010.8 1010.3 1009.4 1010.5 1011.3
2075 1011.9 1011.7 1009.9 1010.3 1011.4 1012.6 1013.1 1011.9 1009.5 1009.7 1009.1 1010.3 1011.0
2076 1010.1 1010.2 1010.0 1010.3 1011.9 1011.5 1012.1 1012.0 1010.2 1009.5 1008.5 1010.4 1010.6
2077 1012.1 1012.3 1011.0 1010.9 1012.1 1012.5 1013.4 1012.3 1010.7 1010.0 1009.7 1011.1 1011.5
2078 1010.9 1011.8 1011.8 1011.1 1011.6 1013.2 1013.1 1012.1 1011.3 1009.2 1010.1 1010.5 1011.4
2079 1011.0 1010.4 1009.9 1010.7 1009.8 1012.1 1011.1 1011.2 1010.3 1010.2 1008.8 1011.7 1010.6
2080 1012.5 1011.0 1011.3 1010.9 1010.0 1012.3 1012.8 1011.8 1010.6 1009.1 1009.6 1011.5 1011.1
2081 1012.0 1011.7 1012.1 1011.3 1013.1 1012.8 1012.4 1012.0 1010.0 1010.1 1009.6 1009.8 1011.4
