Model_Current_Climate_raw_values
1961 1014.6 1012.5 1012.0 1013.4 1013.7 1014.6 1014.4 1014.2 1012.7 1012.3 1014.0 1012.8 1013.4
1962 1013.7 1013.0 1011.7 1013.3 1013.1 1014.5 1015.0 1013.5 1012.9 1012.3 1012.5 1014.3 1013.3
1963 1013.2 1013.5 1012.3 1013.0 1012.6 1013.9 1014.4 1013.7 1012.1 1012.1 1013.7 1014.0 1013.2
1964 1012.8 1013.2 1013.9 1012.1 1014.3 1014.6 1014.3 1014.5 1012.8 1011.0 1013.1 1013.7 1013.4
1965 1013.4 1012.9 1012.8 1012.6 1014.0 1014.3 1014.3 1014.0 1012.0 1012.0 1013.8 1014.2 1013.4
1966 1012.6 1012.7 1011.6 1012.3 1012.9 1014.8 1013.8 1014.2 1012.8 1012.8 1011.8 1011.7 1012.8
1967 1012.9 1013.7 1012.4 1012.9 1013.4 1014.5 1015.2 1012.7 1011.8 1012.7 1012.8 1013.2 1013.2
1968 1013.0 1012.3 1012.2 1012.8 1013.1 1014.9 1014.7 1012.7 1012.2 1012.2 1012.4 1013.8 1013.0
1969 1013.5 1012.9 1013.7 1013.5 1013.7 1014.5 1014.8 1014.2 1012.7 1012.1 1013.3 1012.5 1013.5
1970 1011.6 1012.2 1012.0 1013.3 1013.8 1013.6 1013.8 1013.7 1012.1 1011.9 1012.0 1013.9 1012.8
1971 1014.2 1014.4 1012.3 1014.5 1014.3 1015.1 1015.0 1013.3 1012.0 1011.9 1011.5 1013.0 1013.5
1972 1013.5 1012.2 1012.4 1012.3 1014.4 1015.0 1014.1 1012.9 1012.4 1011.6 1012.5 1014.3 1013.1
1973 1011.9 1012.8 1014.1 1014.0 1014.2 1015.1 1015.3 1013.7 1012.8 1012.1 1012.3 1012.6 1013.4
1974 1012.9 1011.8 1011.8 1013.8 1013.2 1013.9 1014.5 1014.0 1013.1 1012.0 1012.0 1013.2 1013.0
1975 1014.7 1013.7 1011.8 1013.9 1013.6 1013.9 1014.3 1013.7 1012.5 1012.5 1011.6 1010.9 1013.1
1976 1011.6 1010.3 1011.7 1011.7 1011.7 1013.3 1014.4 1012.9 1011.6 1011.9 1011.3 1012.7 1012.1
1977 1013.7 1014.1 1014.6 1014.3 1014.7 1015.3 1014.7 1013.4 1012.3 1012.5 1012.0 1011.9 1013.6
1978 1012.0 1012.4 1012.7 1011.2 1012.3 1013.6 1014.1 1012.8 1012.6 1011.8 1012.3 1014.0 1012.6
1979 1013.4 1013.8 1013.5 1013.5 1014.5 1015.1 1014.5 1014.3 1012.8 1011.8 1012.1 1012.8 1013.5
1980 1012.8 1012.7 1012.1 1012.1 1013.5 1013.6 1014.2 1013.6 1012.9 1012.6 1011.6 1013.0 1012.9
1981 1012.8 1011.2 1011.8 1012.4 1013.0 1014.4 1014.6 1012.9 1012.3 1011.9 1012.7 1012.5 1012.7
1982 1014.3 1014.2 1014.3 1013.9 1013.7 1014.3 1015.4 1013.3 1012.3 1012.8 1012.5 1013.5 1013.7
1983 1014.0 1012.2 1011.3 1011.7 1013.5 1014.2 1014.0 1012.9 1012.6 1011.6 1012.7 1013.3 1012.8
1984 1013.5 1013.4 1012.6 1014.0 1014.2 1014.3 1015.7 1014.5 1012.6 1012.0 1011.9 1013.3 1013.5
1985 1012.9 1012.5 1012.5 1013.1 1013.6 1014.5 1014.3 1014.5 1012.3 1011.8 1012.5 1013.1 1013.1
1986 1013.3 1013.6 1012.1 1011.8 1014.0 1015.1 1014.8 1014.2 1013.2 1011.4 1012.8 1013.8 1013.3
1987 1012.9 1012.6 1013.3 1011.5 1014.4 1014.6 1014.5 1013.8 1012.8 1012.8 1012.6 1013.7 1013.3
1988 1013.6 1013.7 1012.4 1013.1 1014.3 1014.4 1014.6 1013.6 1012.7 1012.0 1012.2 1013.9 1013.4
1989 1013.1 1013.5 1011.4 1011.8 1013.3 1014.1 1013.7 1012.3 1012.5 1011.9 1012.0 1013.0 1012.7
Mean
61_90 1013.2 1012.9 1012.5 1012.9 1013.6 1014.4 1014.5 1013.6 1012.5 1012.1 1012.4 1013.2 1013.1
Model_Future_raw_values
1991 1013.4 1013.8 1013.5 1014.2 1014.3 1014.7 1014.1 1014.4 1013.5 1012.9 1012.9 1012.5 1013.7
1992 1012.4 1013.2 1012.7 1013.5 1013.1 1014.8 1013.5 1014.3 1012.8 1013.0 1013.1 1012.2 1013.2
1993 1013.1 1012.4 1012.2 1012.8 1013.6 1013.5 1015.3 1014.0 1012.9 1012.1 1013.0 1013.8 1013.2
1994 1014.5 1014.9 1013.6 1014.0 1013.7 1015.2 1014.6 1013.7 1012.4 1011.6 1013.1 1012.1 1013.6
1995 1013.1 1012.7 1012.6 1012.4 1014.6 1014.4 1015.2 1014.3 1012.3 1012.6 1012.0 1012.9 1013.3
1996 1012.8 1011.7 1014.3 1012.7 1013.5 1013.9 1014.3 1013.5 1012.7 1011.6 1011.5 1012.7 1012.9
1997 1011.8 1012.1 1012.8 1013.2 1013.3 1013.6 1013.3 1012.1 1012.3 1012.1 1011.8 1013.3 1012.6
1998 1013.7 1012.8 1013.5 1012.7 1014.4 1014.2 1014.6 1013.6 1011.9 1012.1 1013.7 1013.6 1013.4
1999 1012.5 1013.7 1012.6 1012.6 1013.7 1014.2 1014.7 1014.3 1011.8 1011.8 1012.0 1013.5 1013.1
